Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Emtricitabine_3106_p,8.69,Target Compound,039_fie1_air_biof_btq_0_r1,N/F,10270714,N/F,N/F,Processed,,Unknown,N/F,T1,,15,1,039_fie1_air_biof_btq_0_r1,,N/F,N/F,C8H10FN3O3S,N/A,N/A,N/F,N/A,248.05,N/F,N/F,1,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,040_fie1_air_biof_btq_0_r2,762349,12020651,0.063,8.7,Processed,,Unknown,567.434,T1,,16,1,040_fie1_air_biof_btq_0_r2,,182337,0.01,C8H10FN3O3S,M+H,N/A,567.434,N/A,248.05,248.0499,-.1128 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,041_fie1_air_biof_btq_0_r3,513163,8520461,0.06,8.7,Processed,,Unknown,540.198,T1,,17,1,041_fie1_air_biof_btq_0_r3,,102426,0.01,C8H10FN3O3S,M+H,N/A,540.198,N/A,248.05,248.0501,.5023 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,042_fie1_air_biof_btq_0_r4,2293222,7209625,0.318,8.72,Processed,,Unknown,2739.735,T1,,18,1,042_fie1_air_biof_btq_0_r4,,440897,0.03,C8H10FN3O3S,M+H,N/A,2739.735,N/A,248.05,248.0499,-.1128 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,043_fie1_air_biof_btq_0_r5,6772771,9902998,0.684,8.73,Processed,,Unknown,5860.393,T1,,19,1,043_fie1_air_biof_btq_0_r5,,1185096,0.04,C8H10FN3O3S,M+H,N/A,5860.393,N/A,248.05,248.0501,.6254 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,044_fie1_air_biof_btq_0_r6,5999082,8818061,0.68,8.71,Processed,,Unknown,5829.739,T1,,20,1,044_fie1_air_biof_btq_0_r6,,1243774,0.02,C8H10FN3O3S,M+H,N/A,5829.739,N/A,248.05,248.0502,.9945 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,045_blank,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,21,1,045_blank,,N/F,N/F,C8H10FN3O3S,N/A,N/A,N/F,N/A,248.05,N/F,N/F,1,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,046_fie1_air_biof_scq_0_r1,N/F,8734183,N/F,N/F,Processed,,Unknown,N/F,T1,,22,1,046_fie1_air_biof_scq_0_r1,,N/F,N/F,C8H10FN3O3S,N/A,N/A,N/F,N/A,248.05,N/F,N/F,1,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,047_fie1_air_biof_scq_0_r2,589272,9484664,0.062,8.7,Processed,,Unknown,556.421,T1,,23,1,047_fie1_air_biof_scq_0_r2,,148829,0.01,C8H10FN3O3S,M+H,N/A,556.421,N/A,248.05,248.0502,.8099 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,048_fie1_air_biof_scq_0_r3,633504,8887411,0.071,8.71,Processed,,Unknown,634.491,T1,,24,1,048_fie1_air_biof_scq_0_r3,,114915,0.02,C8H10FN3O3S,M+H,N/A,634.491,N/A,248.05,248.0503,1.3020 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
