Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Ifosfamid_2683_p,14.48,Target Compound,054_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,30,1,054_blankEvian,,N/F,N/F,C7H15Cl2N2O2P,N/A,N/A,N/F,N/A,261.0321,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,055_fie1_air_asb_btq_0_r1,N/F,34511874,N/F,N/F,Processed,,Unknown,N/F,T1,,31,1,055_fie1_air_asb_btq_0_r1,,N/F,N/F,C7H15Cl2N2O2P,N/A,N/A,N/F,N/A,261.0321,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,056_fie1_air_asb_btq_0_r2,6029463,35353809,0.171,14.47,Processed,,Unknown,1306.477,T1,,32,1,056_fie1_air_asb_btq_0_r2,,1038172,-0.01,C7H15Cl2N2O2P,M+H,N/A,1306.477,N/A,261.0321,261.0323,.8356 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,057_fie1_air_asb_btq_0_r3,4720281,33916320,0.139,14.47,Processed,,Unknown,1066.13,T1,,33,1,057_fie1_air_asb_btq_0_r3,,876409,-0.01,C7H15Cl2N2O2P,M+H,N/A,1066.13,N/A,261.0321,261.0323,.6018 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,058_fie1_air_asb_btq_0_r4,22191804,39027722,0.569,14.48,Processed,,Unknown,4356.164,T1,,34,1,058_fie1_air_asb_btq_0_r4,,3813017,0.00,C7H15Cl2N2O2P,M+H,N/A,4356.164,N/A,261.0321,261.0322,.2510 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,059_fie1_air_asb_btq_0_r5,62714450,32562906,1.926,14.48,Processed,,Unknown,14754.925,T1,,35,1,059_fie1_air_asb_btq_0_r5,,9542126,0.00,C7H15Cl2N2O2P,M+H,N/A,14754.925,N/A,261.0321,261.0321,-.0997 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,061_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,36,1,061_blankEvian,,N/F,N/F,C7H15Cl2N2O2P,N/A,N/A,N/F,N/A,261.0321,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,062_fie1_air_asb_scq_0_r1,N/F,48340633,N/F,N/F,Processed,,Unknown,N/F,T1,,37,1,062_fie1_air_asb_scq_0_r1,,N/F,N/F,C7H15Cl2N2O2P,N/A,N/A,N/F,N/A,261.0321,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,063_fie1_air_asb_scq_0_r2,6963908,53501503,0.13,14.46,Processed,,Unknown,997.092,T1,,38,1,063_fie1_air_asb_scq_0_r2,,1136925,-0.02,C7H15Cl2N2O2P,M+H,N/A,997.092,N/A,261.0321,261.0322,.2510 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,064_fie1_air_asb_scq_0_r3,7380312,62052161,0.119,14.46,Processed,,Unknown,911.09,T1,,39,1,064_fie1_air_asb_scq_0_r3,,1268511,-0.02,C7H15Cl2N2O2P,M+H,N/A,911.09,N/A,261.0321,261.0322,.2510 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
